customer_id,facility_id,arrival_time,age,service_type,priority_level,customer_type,wait_tolerance,queue_length,queue_position,historical_avg_wait,active_staff_count,avg_service_time,staff_availability,hour_of_day,day_of_week,is_holiday,peak_hours,no_show_indicator,service_counters,operational_hours,feedback_score,actual_wait_time,queue_status
C000181,F001,13-01-2024 15:49,82,complaint,elderly,walk-in,12,11,6,13.0,4,17.2,0.63,15,5,0,0,0,3,10,4.7,35.4,critical
C000182,F001,15-01-2024 11:33,62,inquiry,urgent,appointment,5,21,4,25.9,8,4.0,0.94,11,0,1,1,0,2,8,3.5,1.0,normal
C000183,F004,21-01-2024 09:43,49,payment,normal,walk-in,18,49,12,35.1,5,6.3,0.91,9,6,0,1,0,3,9,5.0,26.0,congested
C000184,F001,14-01-2024 14:01,43,complaint,normal,appointment,13,24,19,29.9,4,16.4,0.6,14,6,0,0,0,6,8,2.3,120.0,critical
C000185,F003,18-01-2024 10:23,43,renewal,elderly,online,14,34,8,32.4,8,4.0,0.97,10,3,0,1,0,6,12,4.9,1.3,congested
C000186,F001,19-01-2024 09:22,76,renewal,elderly,appointment,14,43,12,34.2,7,11.2,0.92,9,4,0,1,0,3,10,3.1,34.8,critical
C000187,F002,12-01-2024 10:32,71,inquiry,elderly,online,9,43,9,39.6,6,7.0,0.84,10,4,0,1,0,6,9,3.8,9.3,congested
C000188,F005,05-01-2024 10:20,24,inquiry,normal,online,18,28,1,45.0,4,11.1,0.84,10,4,0,1,0,5,12,4.5,1.0,normal
C000189,F002,14-01-2024 15:31,28,payment,urgent,appointment,5,29,1,22.1,3,6.3,0.61,15,6,0,0,0,5,12,4.4,1.0,normal
C000190,F002,04-01-2024 17:07,87,renewal,elderly,online,15,16,2,24.0,2,15.7,0.9,17,3,0,0,0,4,8,3.6,14.3,busy
C000191,F002,12-01-2024 09:28,48,consultation,urgent,online,5,19,19,37.8,8,18.0,0.92,9,4,0,1,0,3,9,2.2,38.6,critical
C000192,F001,19-01-2024 13:34,86,renewal,elderly,online,20,10,6,19.0,3,11.7,0.77,13,4,0,0,0,3,12,2.9,19.6,busy
C000193,F002,09-01-2024 18:08,34,complaint,elderly,appointment,16,12,3,20.0,2,16.5,0.83,18,1,0,0,0,6,10,4.0,18.8,congested
C000194,F001,13-01-2024 15:04,29,complaint,elderly,online,17,22,17,23.4,3,11.3,0.74,15,5,0,0,0,2,12,4.5,86.0,critical
C000195,F003,23-01-2024 13:54,86,consultation,elderly,appointment,19,17,7,23.0,2,17.1,0.75,13,1,0,0,0,6,9,3.9,58.8,critical
C000196,F004,16-01-2024 13:57,24,complaint,urgent,appointment,5,6,1,24.0,1,18.6,0.64,13,1,0,0,0,2,12,4.1,8.8,critical
C000197,F002,23-01-2024 10:56,56,complaint,elderly,online,8,18,9,21.6,8,22.3,0.87,10,1,0,1,1,2,12,3.9,0.0,abandoned
C000198,F004,24-01-2024 11:27,29,complaint,normal,online,17,14,1,28.8,6,19.4,0.82,11,2,0,1,0,2,8,4.6,15.6,busy
C000199,F003,27-01-2024 09:55,34,inquiry,normal,walk-in,11,46,5,39.8,6,7.2,0.82,9,5,0,1,0,4,10,4.8,10.6,congested
C000200,F002,25-01-2024 10:41,36,complaint,urgent,online,5,12,9,18.0,7,8.0,0.93,10,3,0,1,0,3,12,5.0,8.3,critical
C000201,F001,15-01-2024 11:05,35,consultation,normal,appointment,15,8,7,22.7,6,16.2,0.86,11,0,1,1,0,3,10,3.8,45.7,critical
C000202,F004,23-01-2024 08:54,56,complaint,normal,walk-in,8,11,9,16.0,4,22.5,0.69,8,1,0,0,1,5,8,2.8,0.0,abandoned
C000203,F005,21-01-2024 17:04,19,application,normal,appointment,5,20,11,18.2,4,23.5,0.86,17,6,0,0,0,3,12,3.6,103.5,critical
C000204,F005,25-01-2024 09:01,26,application,normal,appointment,19,9,5,28.8,3,19.9,0.98,9,3,0,1,0,4,12,3.9,34.8,critical
C000205,F002,13-01-2024 09:40,86,application,elderly,walk-in,13,56,10,42.1,3,21.7,0.86,9,5,0,1,0,6,10,4.6,58.9,critical
C000206,F004,21-01-2024 18:43,26,complaint,elderly,walk-in,18,18,14,22.1,1,19.0,0.67,18,6,0,0,0,6,8,1.0,120.0,critical
C000207,F003,24-01-2024 18:47,33,payment,normal,online,9,5,2,10.0,2,5.2,0.75,18,2,0,0,0,3,10,3.4,4.8,busy
C000208,F001,25-01-2024 12:46,21,consultation,normal,online,24,27,26,41.4,5,16.1,0.9,12,3,0,1,0,5,12,3.4,92.3,critical
C000209,F002,02-01-2024 15:54,39,application,elderly,walk-in,23,16,6,18.0,1,22.9,0.87,15,1,0,0,0,6,8,1.6,110.7,critical
C000210,F004,28-01-2024 08:15,78,consultation,elderly,online,17,20,13,18.2,2,11.4,0.88,8,6,0,0,0,3,10,3.8,61.7,critical
C000211,F001,30-01-2024 13:17,65,consultation,normal,appointment,15,8,1,15.0,2,12.1,0.84,13,1,0,0,0,5,10,4.7,6.3,normal
C000212,F002,10-01-2024 13:05,76,application,elderly,online,11,5,3,16.0,3,15.9,0.77,13,2,0,0,0,5,10,3.8,16.6,critical
C000213,F001,16-01-2024 11:46,49,application,elderly,online,7,16,1,41.4,3,11.0,0.85,11,1,0,1,0,4,8,5.0,2.9,normal
C000214,F001,13-01-2024 12:06,85,payment,elderly,appointment,10,28,14,58.5,3,6.1,0.99,12,5,0,1,0,2,9,3.0,32.7,critical
C000215,F005,17-01-2024 14:44,76,renewal,elderly,online,25,7,5,13.0,2,7.1,0.79,14,2,0,0,0,2,12,4.3,17.1,busy
C000216,F002,05-01-2024 11:18,58,renewal,elderly,walk-in,15,30,23,36.0,5,6.3,0.89,11,4,0,1,0,6,8,4.1,24.0,critical
C000217,F001,06-01-2024 15:29,70,renewal,normal,walk-in,6,10,9,27.3,2,11.0,0.74,15,5,0,0,0,3,10,3.5,68.8,critical
C000218,F003,23-01-2024 17:02,59,payment,urgent,appointment,5,9,2,17.0,3,4.9,0.72,17,1,0,0,1,3,8,5.0,0.0,abandoned
C000219,F001,28-01-2024 15:35,88,complaint,elderly,walk-in,11,15,2,31.2,1,28.9,0.84,15,6,0,0,1,3,9,4.0,0.0,abandoned
C000220,F004,13-01-2024 13:43,28,complaint,normal,online,15,29,19,23.4,1,11.5,0.61,13,5,0,0,1,3,8,1.4,0.0,abandoned
C000221,F002,27-01-2024 13:07,77,consultation,elderly,appointment,6,7,2,29.9,4,16.6,0.75,13,5,0,0,0,4,9,3.6,9.4,critical
C000222,F004,09-01-2024 12:28,22,payment,normal,online,18,43,40,30.6,8,5.8,0.86,12,1,0,1,0,2,8,4.4,120.0,critical
C000223,F004,05-01-2024 14:12,85,complaint,elderly,online,17,12,11,10.0,4,24.5,0.83,14,4,0,0,0,4,10,3.9,61.1,critical
C000224,F002,06-01-2024 08:20,46,application,elderly,walk-in,17,6,3,14.3,4,7.4,0.76,8,5,0,0,0,2,9,4.4,13.5,busy
C000225,F002,09-01-2024 16:52,25,complaint,normal,walk-in,23,12,10,22.0,3,19.2,0.88,16,1,0,0,0,3,10,3.6,73.7,critical
C000226,F001,23-01-2024 13:58,21,application,normal,walk-in,9,16,5,16.0,4,17.2,0.76,13,1,0,0,0,2,9,4.0,55.7,critical
C000227,F001,01-01-2024 16:30,60,consultation,normal,appointment,19,14,4,8.4,3,14.7,0.82,16,0,1,0,0,2,9,4.2,36.6,critical
C000228,F003,30-01-2024 10:49,85,consultation,elderly,walk-in,15,28,3,37.8,8,15.8,0.99,10,1,0,1,0,4,10,4.1,4.5,normal
C000229,F004,06-01-2024 14:50,80,complaint,elderly,walk-in,15,32,21,19.5,3,15.2,0.67,14,5,0,0,0,4,10,2.5,112.8,critical
C000230,F005,24-01-2024 08:44,68,application,urgent,walk-in,5,23,2,15.0,3,9.8,0.88,8,2,0,0,0,2,12,5.0,1.2,normal
C000231,F001,24-01-2024 09:15,58,renewal,normal,online,18,18,3,36.0,6,6.7,0.8,9,2,0,1,0,4,10,5.0,8.5,normal
C000232,F001,24-01-2024 08:03,74,inquiry,elderly,appointment,15,18,6,23.0,4,8.1,0.86,8,2,0,0,0,5,9,3.4,13.9,busy
C000233,F001,03-01-2024 08:18,58,consultation,normal,online,9,13,2,12.0,3,14.3,0.65,8,2,0,0,0,6,8,4.8,11.8,congested
C000234,F004,20-01-2024 15:45,73,consultation,elderly,walk-in,15,32,11,29.9,2,16.9,0.62,15,5,0,0,0,6,10,2.5,104.8,critical
C000235,F003,10-01-2024 11:06,68,consultation,normal,walk-in,38,41,36,45.0,4,10.5,0.81,11,2,0,1,1,6,12,2.7,0.0,abandoned
C000236,F003,01-01-2024 11:10,55,complaint,normal,online,31,7,4,14.0,5,12.8,0.96,11,0,1,1,0,2,12,4.8,24.5,busy
C000237,F001,29-01-2024 14:23,75,payment,elderly,online,13,6,3,24.0,4,3.4,0.68,14,0,0,0,0,3,8,3.9,1.0,normal
C000238,F005,12-01-2024 16:26,47,application,elderly,appointment,9,22,2,22.0,4,14.8,0.89,16,4,0,0,0,3,12,4.5,7.5,busy
C000239,F002,13-01-2024 08:32,84,application,elderly,walk-in,22,29,22,18.2,1,10.0,0.88,8,5,0,0,0,3,9,1.4,120.0,critical
C000240,F003,03-01-2024 18:27,36,payment,normal,online,18,24,9,20.0,1,9.6,0.63,18,2,0,0,0,4,12,2.7,120.0,critical
C000241,F001,01-01-2024 17:37,71,application,elderly,walk-in,20,4,4,8.4,2,23.1,0.77,17,0,1,0,0,6,8,2.8,42.3,critical
C000242,F005,28-01-2024 16:56,70,renewal,elderly,walk-in,15,16,13,32.5,4,6.1,0.61,16,6,0,0,0,6,12,3.8,19.4,congested
C000243,F003,29-01-2024 13:44,24,payment,normal,appointment,16,20,9,21.0,1,4.7,0.7,13,0,0,0,0,5,8,3.6,60.7,critical
C000244,F004,08-01-2024 10:19,74,complaint,elderly,walk-in,9,27,9,41.4,7,22.8,0.93,10,0,0,1,0,5,10,4.6,27.9,critical
C000245,F002,17-01-2024 10:04,82,renewal,elderly,walk-in,16,30,5,18.0,4,6.9,0.84,10,2,0,1,0,2,12,3.9,11.5,busy
C000246,F004,12-01-2024 11:17,77,renewal,elderly,online,11,37,26,23.4,8,15.1,0.81,11,4,0,1,0,3,12,4.2,111.1,critical
C000247,F002,12-01-2024 13:10,29,renewal,normal,walk-in,15,14,1,22.0,1,6.8,0.65,13,4,0,0,0,3,9,4.6,12.6,busy
C000248,F003,14-01-2024 16:01,19,complaint,normal,appointment,22,26,5,19.5,1,12.9,0.67,16,6,0,0,0,5,12,3.5,97.4,critical
C000249,F003,15-01-2024 12:13,56,inquiry,normal,online,8,22,20,23.8,7,4.5,0.82,12,0,1,1,0,6,10,4.3,18.9,critical
C000250,F003,04-01-2024 15:04,53,renewal,urgent,online,8,25,11,18.0,3,10.1,0.8,15,3,0,0,0,3,9,3.2,12.2,critical
C000251,F004,08-01-2024 08:51,69,application,urgent,appointment,5,15,11,14.0,1,20.9,0.8,8,0,0,0,0,5,12,2.2,85.4,critical
C000252,F005,19-01-2024 17:52,61,payment,normal,online,15,12,11,25.0,3,7.6,0.75,17,4,0,0,0,3,10,3.4,34.4,critical
C000253,F004,05-01-2024 12:46,41,application,normal,appointment,24,27,21,21.6,4,13.2,0.87,12,4,0,1,0,4,10,3.7,82.4,critical
C000254,F004,10-01-2024 15:54,78,consultation,elderly,online,20,6,6,12.0,4,15.3,0.87,15,2,0,0,0,6,10,4.4,22.9,congested
C000255,F004,28-01-2024 10:08,61,payment,normal,walk-in,28,42,37,56.2,4,8.1,0.86,10,6,0,1,0,4,9,2.9,88.2,critical
C000256,F005,02-01-2024 08:28,44,renewal,normal,walk-in,23,10,10,15.0,4,7.5,0.84,8,1,0,0,0,5,12,4.3,23.8,congested
C000257,F002,31-01-2024 15:24,22,consultation,normal,online,14,22,7,21.0,1,14.0,0.87,15,2,0,0,0,2,8,3.1,112.3,critical
C000258,F003,08-01-2024 11:44,57,renewal,normal,walk-in,23,16,4,39.6,7,8.6,0.92,11,0,0,1,0,4,12,4.4,6.1,normal
C000259,F001,20-01-2024 16:21,35,inquiry,normal,appointment,26,19,16,27.3,2,3.3,0.65,16,5,0,0,0,3,9,5.0,38.9,congested
C000260,F003,05-01-2024 11:46,82,consultation,elderly,online,16,18,4,37.8,8,13.1,0.93,11,4,0,1,1,6,8,4.2,0.0,abandoned
C000261,F004,02-01-2024 18:06,20,complaint,normal,appointment,19,6,6,13.0,4,19.7,0.73,18,1,0,0,0,3,9,4.4,53.0,critical
C000262,F005,21-01-2024 08:19,30,inquiry,elderly,online,15,27,9,18.2,4,6.4,0.85,8,6,0,0,0,2,10,4.5,22.9,critical
C000263,F005,04-01-2024 15:12,43,application,urgent,walk-in,7,13,9,16.0,3,9.9,0.81,15,3,0,0,0,5,9,4.1,9.8,congested
C000264,F001,16-01-2024 13:15,19,consultation,normal,walk-in,14,7,1,25.0,2,10.1,0.88,13,1,0,0,0,4,9,4.5,5.8,normal
C000265,F001,10-01-2024 12:29,30,consultation,normal,online,15,18,2,34.2,5,13.5,0.96,12,2,0,1,0,2,8,5.0,12.4,busy
C000266,F004,05-01-2024 18:41,60,payment,normal,walk-in,19,16,15,18.0,1,3.0,0.71,18,4,0,0,0,5,12,3.5,67.7,critical
C000267,F005,13-01-2024 15:51,39,inquiry,normal,appointment,8,10,3,14.3,2,3.0,0.63,15,5,0,0,0,5,9,4.7,4.4,busy
C000268,F003,25-01-2024 13:39,34,consultation,normal,online,15,20,16,13.0,4,16.5,0.73,13,3,0,0,1,2,9,4.2,0.0,abandoned
C000269,F005,22-01-2024 13:33,30,application,elderly,walk-in,18,18,8,25.0,3,14.5,0.8,13,0,0,0,0,6,8,5.0,35.6,critical
C000270,F005,30-01-2024 10:32,81,inquiry,elderly,walk-in,9,18,3,45.0,5,3.0,0.85,10,1,0,1,0,3,12,4.1,1.9,normal
C000271,F001,08-01-2024 09:29,75,inquiry,elderly,online,14,12,8,43.2,5,6.5,0.82,9,0,0,1,0,2,12,4.2,23.1,critical
C000272,F002,18-01-2024 16:00,56,consultation,elderly,walk-in,16,21,18,16.0,4,12.3,0.89,16,3,0,0,0,5,10,3.4,44.5,critical
C000273,F003,20-01-2024 17:30,64,complaint,normal,online,19,24,4,16.9,2,24.7,0.6,17,5,0,0,0,6,10,3.9,82.6,critical
C000274,F004,02-01-2024 10:31,70,payment,normal,walk-in,23,14,5,28.8,4,5.9,0.82,10,1,0,1,0,3,10,4.7,9.7,normal
C000275,F004,14-01-2024 08:59,33,complaint,normal,online,21,24,15,18.2,4,22.3,0.6,8,6,0,0,0,6,12,3.1,120.0,critical
C000276,F004,25-01-2024 10:44,40,application,elderly,online,22,16,4,39.6,8,16.9,0.92,10,3,0,1,0,5,9,3.9,10.6,normal
C000277,F002,31-01-2024 13:18,35,inquiry,normal,online,19,9,7,19.0,3,3.1,0.81,13,2,0,0,0,3,9,4.5,9.1,normal
C000278,F005,10-01-2024 18:22,34,complaint,elderly,online,11,25,6,20.0,1,14.2,0.83,18,2,0,0,0,5,10,3.7,69.8,critical
C000279,F003,14-01-2024 08:33,21,consultation,normal,walk-in,16,22,5,14.3,1,3.0,0.66,8,6,0,0,0,4,9,3.3,25.3,critical
C000280,F002,23-01-2024 12:13,22,application,normal,online,26,28,27,43.2,3,16.9,0.92,12,1,0,1,0,6,12,2.3,120.0,critical
C000281,F003,26-01-2024 12:44,24,complaint,urgent,walk-in,5,30,13,41.4,8,17.7,0.86,12,4,0,1,0,3,12,4.0,26.3,critical
C000282,F001,30-01-2024 18:45,65,complaint,normal,online,10,23,18,16.0,2,21.1,0.69,18,1,0,0,1,3,9,2.4,0.0,abandoned
C000283,F004,04-01-2024 14:02,53,inquiry,urgent,appointment,5,22,9,14.0,2,3.0,0.78,14,3,0,0,0,3,8,4.1,3.3,busy
C000284,F002,11-01-2024 17:03,56,complaint,urgent,walk-in,5,20,19,21.0,1,16.9,0.84,17,3,0,0,1,6,8,1.0,0.0,abandoned
C000285,F002,06-01-2024 14:34,69,application,elderly,appointment,23,9,6,22.1,2,18.2,0.8,14,5,0,0,0,6,12,3.2,48.1,critical
C000286,F004,27-01-2024 18:00,62,consultation,elderly,walk-in,17,24,8,22.1,1,13.1,0.8,18,5,0,0,0,4,10,2.3,93.7,critical
C000287,F002,17-01-2024 13:32,75,application,elderly,walk-in,24,20,2,19.0,2,16.8,0.7,13,2,0,0,0,6,8,4.5,14.0,busy
C000288,F003,07-01-2024 18:40,72,payment,elderly,appointment,18,10,4,29.9,1,3.8,0.82,18,6,0,0,0,2,8,4.9,17.7,busy
C000289,F004,06-01-2024 12:35,47,consultation,normal,walk-in,30,30,14,51.5,6,12.8,0.93,12,5,0,1,0,2,8,5.0,96.7,critical
C000290,F003,20-01-2024 09:48,23,complaint,normal,walk-in,14,16,12,30.4,5,15.8,0.96,9,5,0,1,0,5,12,4.0,40.3,critical
C000291,F003,22-01-2024 08:30,86,payment,elderly,online,9,12,3,22.0,3,3.9,0.89,8,0,0,0,0,2,9,4.8,1.7,normal
C000292,F002,01-01-2024 17:38,86,inquiry,elderly,appointment,20,13,2,11.4,2,11.9,0.82,17,0,1,0,0,5,9,4.2,10.1,busy
C000293,F001,08-01-2024 17:53,42,renewal,normal,online,20,8,3,11.0,4,8.4,0.79,17,0,0,0,0,4,8,4.8,9.9,normal
C000294,F004,19-01-2024 15:21,34,renewal,urgent,appointment,5,25,8,13.0,3,11.3,0.79,15,4,0,0,0,5,10,3.9,11.9,critical
C000295,F004,10-01-2024 17:09,90,application,elderly,walk-in,19,16,11,23.0,2,19.4,0.6,17,2,0,0,0,4,10,1.6,120.0,critical
C000296,F001,24-01-2024 13:56,77,inquiry,elderly,online,10,19,12,19.0,4,3.0,0.77,13,2,0,0,0,4,9,5.0,8.1,busy
C000297,F001,07-01-2024 12:46,27,complaint,normal,walk-in,28,16,1,23.4,7,17.8,0.92,12,6,0,1,0,6,10,4.4,1.0,normal
C000298,F003,18-01-2024 15:41,64,payment,elderly,appointment,19,17,8,19.0,2,6.6,0.74,15,3,0,0,0,6,8,4.2,22.2,congested
C000299,F004,28-01-2024 17:43,83,payment,elderly,walk-in,17,11,8,19.5,2,3.0,0.77,17,6,0,0,0,4,8,5.0,13.2,busy
C000300,F004,16-01-2024 11:04,65,renewal,elderly,appointment,18,21,2,28.8,7,9.5,0.98,11,1,0,1,0,2,8,4.6,8.6,normal
C000301,F001,11-01-2024 09:45,53,application,elderly,online,16,23,19,27.0,6,13.5,0.93,9,3,0,1,0,6,10,2.8,34.2,critical
C000302,F002,30-01-2024 11:33,63,inquiry,normal,appointment,19,28,16,45.0,7,7.5,0.8,11,1,0,1,0,3,8,2.5,48.4,critical
C000303,F001,09-01-2024 11:09,38,payment,normal,online,10,28,20,23.4,8,5.6,0.85,11,1,0,1,0,5,12,4.5,26.0,critical
C000304,F001,19-01-2024 10:41,20,inquiry,elderly,online,14,21,2,25.2,7,3.4,0.92,10,4,0,1,0,6,9,5.0,3.3,normal
C000305,F004,09-01-2024 10:33,90,inquiry,elderly,appointment,12,45,2,34.2,3,6.7,0.84,10,1,0,1,0,3,9,4.4,1.3,congested
C000306,F005,20-01-2024 10:50,41,application,elderly,appointment,17,56,43,42.1,4,4.5,0.94,10,5,0,1,0,6,8,3.8,38.3,critical
C000307,F005,13-01-2024 10:06,43,consultation,normal,online,7,49,33,53.8,4,10.3,0.92,10,5,0,1,1,2,8,4.0,0.0,abandoned
C000308,F002,22-01-2024 10:57,87,application,elderly,appointment,19,9,7,41.4,5,13.3,0.97,10,0,0,1,0,5,12,4.0,12.3,busy
C000309,F003,26-01-2024 17:06,35,inquiry,urgent,appointment,6,13,8,17.0,1,8.4,0.68,17,4,0,0,0,3,8,4.1,27.9,critical
C000310,F001,26-01-2024 08:36,33,application,normal,appointment,19,21,1,22.0,2,20.2,0.81,8,4,0,0,0,3,12,4.5,12.4,busy
C000311,F005,09-01-2024 12:54,72,application,elderly,online,13,41,24,32.4,8,14.0,0.88,12,1,0,1,0,5,9,3.8,51.2,critical
C000312,F001,18-01-2024 15:16,62,renewal,normal,walk-in,19,17,5,13.0,2,7.6,0.73,15,3,0,0,0,3,12,3.6,22.2,congested
C000313,F004,26-01-2024 16:39,24,complaint,normal,online,20,10,7,10.0,1,6.0,0.85,16,4,0,0,0,2,8,4.3,49.6,critical
C000314,F004,12-01-2024 09:38,67,consultation,normal,walk-in,22,30,20,34.2,8,3.6,0.99,9,4,0,1,1,5,8,5.0,0.0,abandoned
C000315,F001,22-01-2024 16:18,22,payment,normal,online,28,24,17,17.0,2,3.0,0.8,16,0,0,0,0,3,8,4.4,32.9,congested
C000316,F005,25-01-2024 14:22,68,complaint,normal,online,11,17,7,10.0,1,19.7,0.88,14,3,0,0,0,6,10,1.8,120.0,critical
C000317,F001,27-01-2024 12:14,42,application,normal,online,18,44,26,23.4,5,16.1,0.84,12,5,0,1,0,6,10,3.6,100.9,critical
C000318,F004,04-01-2024 16:16,50,application,normal,appointment,23,19,13,25.0,2,14.8,0.83,16,3,0,0,0,6,8,4.1,119.8,critical
C000319,F002,09-01-2024 09:24,46,complaint,normal,appointment,21,21,11,41.4,5,24.3,0.9,9,1,0,1,1,4,8,4.3,0.0,abandoned
C000320,F002,24-01-2024 13:04,40,application,elderly,online,20,20,11,21.0,2,9.6,0.87,13,2,0,0,0,5,9,4.6,45.2,critical
C000321,F004,08-01-2024 12:13,43,payment,normal,walk-in,22,21,20,37.8,4,3.5,0.96,12,0,0,1,0,6,8,4.2,19.7,busy
C000322,F003,18-01-2024 08:54,65,inquiry,normal,online,22,24,11,25.0,3,6.7,0.75,8,3,0,0,0,5,9,5.0,33.7,critical
C000323,F001,05-01-2024 08:33,79,inquiry,elderly,appointment,17,22,2,21.0,4,6.7,0.86,8,4,0,0,0,6,12,3.4,5.2,normal
C000324,F003,01-01-2024 08:43,66,payment,normal,online,12,13,2,12.0,3,6.2,0.78,8,0,1,0,0,3,10,4.9,1.0,normal
C000325,F002,20-01-2024 13:23,81,payment,elderly,appointment,13,23,7,29.9,3,7.8,0.71,13,5,0,0,0,6,9,4.1,17.0,congested
C000326,F002,22-01-2024 11:52,52,consultation,normal,online,21,21,18,41.4,6,6.9,0.84,11,0,0,1,0,5,8,3.2,25.9,congested
C000327,F004,16-01-2024 10:57,84,complaint,elderly,walk-in,10,39,21,45.0,5,27.3,0.85,10,1,0,1,0,2,9,1.7,120.0,critical
C000328,F003,27-01-2024 12:30,30,complaint,normal,appointment,17,44,22,42.1,5,27.9,0.87,12,5,0,1,0,2,12,3.1,120.0,critical
C000329,F004,28-01-2024 18:38,86,payment,elderly,online,11,13,13,24.7,3,9.5,0.7,18,6,0,0,0,2,12,4.4,67.8,critical
C000330,F003,15-01-2024 18:09,61,payment,normal,appointment,17,10,10,13.2,1,4.1,0.62,18,0,1,0,0,4,10,3.8,65.1,critical
C000331,F002,13-01-2024 12:56,64,inquiry,normal,walk-in,8,53,34,56.2,6,3.0,0.83,12,5,0,1,0,4,8,4.8,30.9,critical
C000332,F003,13-01-2024 09:06,78,consultation,elderly,walk-in,27,51,4,23.4,6,17.5,0.9,9,5,0,1,0,6,9,4.6,8.3,critical
C000333,F003,30-01-2024 14:19,49,payment,normal,walk-in,17,14,8,14.0,2,5.8,0.76,14,1,0,0,0,4,12,4.0,29.5,critical
C000334,F004,28-01-2024 16:59,88,renewal,elderly,online,17,24,5,19.5,4,7.9,0.79,16,6,0,0,0,6,10,3.8,6.3,normal
C000335,F002,16-01-2024 16:14,74,consultation,elderly,online,10,14,6,23.0,3,8.1,0.65,16,1,0,0,1,4,10,4.8,0.0,abandoned
C000336,F004,01-01-2024 15:48,56,inquiry,normal,walk-in,15,3,2,11.4,2,7.8,0.84,15,0,1,0,0,6,12,3.4,6.7,normal
C000337,F003,06-01-2024 18:24,46,inquiry,normal,online,15,16,3,29.9,2,3.0,0.75,18,5,0,0,0,4,10,4.3,1.6,normal
C000338,F001,28-01-2024 09:11,55,payment,normal,appointment,18,18,15,56.2,5,5.2,0.94,9,6,0,1,0,3,8,3.4,28.8,critical
C000339,F003,01-01-2024 10:06,52,renewal,normal,walk-in,21,9,8,10.8,4,5.2,0.82,10,0,1,1,1,5,10,5.0,0.0,abandoned
C000340,F004,16-01-2024 13:29,22,complaint,normal,online,19,15,2,14.0,1,18.8,0.68,13,1,0,0,0,3,9,3.6,54.4,critical
C000341,F001,09-01-2024 14:53,33,consultation,normal,appointment,29,12,7,24.0,2,13.5,0.82,14,1,0,0,1,6,9,3.5,0.0,abandoned
C000342,F001,22-01-2024 12:59,38,renewal,elderly,appointment,17,45,3,23.4,5,3.8,0.9,12,0,0,1,0,3,8,5.0,6.8,congested
C000343,F004,14-01-2024 13:00,53,payment,normal,online,17,29,4,28.6,2,6.5,0.6,13,6,0,0,1,6,9,4.7,0.0,abandoned
C000344,F001,03-01-2024 11:10,29,inquiry,elderly,online,11,43,22,19.8,3,5.4,0.87,11,2,0,1,0,3,12,4.6,29.4,critical
C000345,F004,18-01-2024 18:48,74,renewal,elderly,walk-in,11,11,1,22.0,3,8.8,0.82,18,3,0,0,0,5,10,3.9,5.5,normal
C000346,F002,16-01-2024 11:36,87,payment,elderly,online,25,28,11,43.2,5,3.0,0.97,11,1,0,1,0,2,9,4.6,15.1,busy
C000347,F005,27-01-2024 12:34,76,renewal,elderly,appointment,18,11,11,51.5,8,9.2,0.84,12,5,0,1,1,3,10,4.2,0.0,abandoned
C000348,F001,22-01-2024 16:52,42,inquiry,urgent,walk-in,5,21,16,14.0,3,8.4,0.7,16,0,0,0,0,6,8,4.7,21.8,critical
C000349,F004,31-01-2024 10:11,43,consultation,normal,appointment,15,14,8,28.8,3,6.5,0.81,10,2,0,1,0,6,10,4.2,21.9,congested
C000350,F005,08-01-2024 17:45,19,consultation,normal,appointment,40,11,11,25.0,1,13.7,0.74,17,0,0,0,0,5,10,1.5,120.0,critical
C000351,F001,02-01-2024 17:17,23,application,normal,walk-in,33,7,7,19.0,1,12.2,0.88,17,1,0,0,0,3,12,3.4,99.6,critical
C000352,F004,17-01-2024 18:15,40,application,elderly,online,23,22,18,23.0,1,9.5,0.83,18,2,0,0,0,5,8,1.2,120.0,critical
C000353,F003,06-01-2024 16:25,61,application,normal,appointment,20,13,9,31.2,3,11.2,0.87,16,5,0,0,0,5,12,4.1,39.2,critical
C000354,F001,11-01-2024 17:15,87,application,elderly,appointment,7,11,7,18.0,3,16.7,0.89,17,3,0,0,0,2,10,4.4,45.9,critical
C000355,F003,17-01-2024 10:56,18,renewal,normal,online,10,25,8,28.8,5,4.3,0.8,10,2,0,1,0,6,9,4.8,6.8,busy
C000356,F005,15-01-2024 13:09,51,payment,normal,appointment,35,9,4,10.2,3,3.6,0.84,13,0,1,0,0,3,8,4.4,6.3,normal
C000357,F001,26-01-2024 15:11,30,inquiry,normal,walk-in,12,24,21,19.0,1,7.3,0.82,15,4,0,0,0,4,10,1.4,120.0,critical
C000358,F005,14-01-2024 14:59,47,consultation,normal,online,20,32,1,28.6,1,9.1,0.69,14,6,0,0,1,3,10,5.0,0.0,abandoned
C000359,F002,08-01-2024 10:03,68,complaint,normal,walk-in,15,34,33,21.6,4,9.6,0.89,10,0,0,1,0,4,8,3.2,87.1,critical
C000360,F004,24-01-2024 08:35,51,inquiry,normal,walk-in,26,7,4,23.0,2,10.6,0.83,8,2,0,0,0,5,9,4.4,26.5,congested
C000361,F004,24-01-2024 16:15,27,payment,urgent,walk-in,5,13,13,23.0,3,5.7,0.81,16,2,0,0,0,5,10,4.4,4.7,busy
C000362,F002,11-01-2024 13:38,21,complaint,normal,walk-in,24,14,3,21.0,4,13.3,0.79,13,3,0,0,0,4,9,3.5,10.5,normal
